id,date_created,sender_account,receiver_account,status,original_amount,amount,sender_name,receiver_name,from_cur,to_cur,cur_rate,refrence,type
77269086,2021-02-10T15:15:36Z,EE696617267445253318,EE756620288350321830,Pending,726.46,829.0507,Goldner-Goldner,"Wunsch, Wunsch and Wunsch",GBP,EUR,1.14122,sport,internal_transfer
77269782,2021-02-10T15:18:11Z,EE116679277040855799,EE916671162137477874,Completed,102,116.4044,"Nitzsche, Nitzsche and Nitzsche",Jakubowski-Jakubowski,GBP,EUR,1.14122,Invoice nr. 501,internal_transfer
77269822,2021-02-10T15:18:20Z,EE956641853451455514,EE456628477748295624,Completed,57.62,47.4731,Hickle LLC,Torp-Torp,USD,EUR,0.8239,payment,internal_transfer
77270036,2021-02-10T15:19:06Z,EE956641853451455514,EE456628477748295624,Completed,57.62,47.4731,Hickle LLC,Torp-Torp,USD,EUR,0.8239,payment,internal_transfer
77270446,2021-02-10T15:20:29Z,EE116679277040855799,EE916671162137477874,Completed,102,116.4044,"Nitzsche, Nitzsche and Nitzsche",Jakubowski-Jakubowski,GBP,EUR,1.14122,Invoice nr. 501,internal_transfer
77271181,2021-02-10T15:23:10Z,EE236664811668746386,EE406644692269829078,Completed,131.64,150.2302,"Fay, Fay and Fay",Inell Vandervort,GBP,EUR,1.14122,Invoice nr. 9318,internal_transfer
77271319,2021-02-10T15:23:34Z,EE236664811668746386,EE406644692269829078,Completed,131.64,150.2302,"Fay, Fay and Fay",Inell Vandervort,GBP,EUR,1.14122,Invoice nr. 9318,internal_transfer
77271350,2021-02-10T15:23:41Z,EE166670994536969006,EE116618002241650028,Completed,698.01,796.583,Gleichner-Gleichner,Johnie Kerluke,GBP,EUR,1.14122,Invoice nr. 8670,internal_transfer
77271649,2021-02-10T15:24:47Z,EE916633630639974848,EE486663537983339764,Completed,60.77,50.0684,Russel LLC,Maggio Ltd,USD,EUR,0.8239,payment,internal_transfer
77271849,2021-02-10T15:25:30Z,EE916633630639974848,EE486663537983339764,Completed,60.77,50.0684,Russel LLC,Maggio Ltd,USD,EUR,0.8239,payment,internal_transfer
77271991,2021-02-10T15:25:59Z,EE166670994536969006,EE116618002241650028,Completed,698.01,796.583,Gleichner-Gleichner,Johnie Kerluke,GBP,EUR,1.14122,Invoice nr. 8670,internal_transfer
77272357,2021-02-10T15:27:17Z,EE934274429012518224,EE666644968197474438,Completed,10554.64,10554.64,Muneeb el-Shaban,Gerhold-Gerhold,EUR,USD,1.2137395,Invoice nr. 9087,domestic_transfer
77272828,2021-02-10T15:29:03Z,EE116622295986954907,EE906680870604647279,Suspended,246.45,203.0502,Spinka LLC,Gleason Inc,USD,EUR,0.8239,transaction,internal_transfer
77272846,2021-02-10T15:29:06Z,EE116622295986954907,EE906680870604647279,Suspended,246.45,203.0502,Spinka LLC,Gleason Inc,USD,EUR,0.8239,transaction,internal_transfer
77273169,2021-02-10T15:30:14Z,EE536629285579137522,EE246642906258291161,Completed,742.08,846.8765,Klocko-Klocko,Reynolds-Reynolds,GBP,EUR,1.14122,payment,internal_transfer
77273213,2021-02-10T15:30:24Z,EE936601355881797787,EE456647994175978170,Completed,340.45,388.5283,"Mueller, Mueller and Mueller",Little-Little,GBP,EUR,1.14122,payment,internal_transfer
77273416,2021-02-10T15:31:03Z,EE936601355881797787,EE456647994175978170,Completed,340.45,388.5283,"Mueller, Mueller and Mueller",Little-Little,GBP,EUR,1.14122,payment,internal_transfer
77273926,2021-02-10T15:32:55Z,EE516671756009217077,EE886620672188590766,Completed,2061.67,1698.6099,Streich Inc,Walter-Walter,USD,EUR,0.8239,Invoice nr. 7612,internal_transfer
77274352,2021-02-10T15:34:22Z,EE536629285579137522,EE246642906258291161,Completed,742.08,846.8765,Klocko-Klocko,Reynolds-Reynolds,GBP,EUR,1.14122,payment,internal_transfer
77274838,2021-02-10T15:35:58Z,EE516671756009217077,EE886620672188590766,Completed,2061.67,1698.6099,Streich Inc,Walter-Walter,USD,EUR,0.8239,Invoice nr. 7612,internal_transfer
77274839,2021-02-10T15:35:58Z,EE856674483677305707,EE256600907602537909,Cancelled,3391.13,3870.0254,Johnson Inc,Williamson-Williamson,GBP,EUR,1.14122,transaction,internal_transfer
77275186,2021-02-10T15:37:03Z,EE856674483677305707,EE256600907602537909,Cancelled,3391.13,3870.0254,Johnson Inc,Williamson-Williamson,GBP,EUR,1.14122,transaction,internal_transfer
77275208,2021-02-10T15:37:07Z,EE356680637742384104,EE586612369907283268,Cancelled,223.92,184.4877,Vandervort and Sons,"Bode, Bode and Bode",USD,EUR,0.8239,Invoice nr. 7145,internal_transfer
77275317,2021-02-10T15:37:30Z,SE844223545904672526,EE686679499914392738,Completed,3588.34,354.4203,Ferry-Ferry,Creed Haley-O'Reilly,SEK,EUR,0.09877,transaction,international_transfer
77275325,2021-02-10T15:37:32Z,EE326618568340359859,EE256634129503202940,Completed,545.51,622.5469,"Rippin, Rippin and Rippin",Whitaker-Jacobs,GBP,EUR,1.14122,payment,internal_transfer
77275490,2021-02-10T15:38:03Z,EE326618568340359859,EE256634129503202940,Completed,545.51,622.5469,"Rippin, Rippin and Rippin",Whitaker-Jacobs,GBP,EUR,1.14122,payment,internal_transfer
77275516,2021-02-10T15:38:08Z,EE766619435562219329,EE356636577280277941,Completed,17342.49,19791.596,"Stehr, Stehr and Stehr",Xzavier Auer,GBP,EUR,1.14122,Invoice nr. 5049,internal_transfer
77275644,2021-02-10T15:38:33Z,EE856674483677305707,EE806657678703873265,Completed,3391.13,3870.0254,Johnson Inc,Candi Bruen,GBP,EUR,1.14122,payment,internal_transfer
77275648,2021-02-10T15:38:34Z,EE766619435562219329,EE356636577280277941,Completed,17342.49,19791.596,"Stehr, Stehr and Stehr",Xzavier Auer,GBP,EUR,1.14122,Invoice nr. 5049,internal_transfer
77275754,2021-02-10T15:38:55Z,EE356680637742384104,EE586612369907283268,Cancelled,223.92,184.4877,Vandervort and Sons,"Bode, Bode and Bode",USD,EUR,0.8239,Invoice nr. 7145,internal_transfer
77276139,2021-02-10T15:40:18Z,EE856674483677305707,EE806657678703873265,Completed,3391.13,3870.0254,Johnson Inc,Candi Bruen,GBP,EUR,1.14122,payment,internal_transfer
77276453,2021-02-10T15:41:19Z,EE366613023353016027,EE356616134808715955,Completed,236.56,269.967,Graham and Sons,Mosciski PLC,GBP,EUR,1.14122,transaction,internal_transfer
77276538,2021-02-10T15:41:38Z,EE366613023353016027,EE356616134808715955,Completed,236.56,269.967,Graham and Sons,Mosciski PLC,GBP,EUR,1.14122,transaction,internal_transfer
77276699,2021-02-10T15:42:11Z,EE636693437456080976,EE986632228852244311,Completed,3261,2686.7378,Crona-Crona,Millie Heaney III,USD,EUR,0.8239,Invoice nr. 8651,internal_transfer
77276763,2021-02-10T15:42:27Z,EE636693437456080976,EE986632228852244311,Completed,3261,2686.7378,Crona-Crona,Millie Heaney III,USD,EUR,0.8239,Invoice nr. 8651,internal_transfer
77276882,2021-02-10T15:42:51Z,EE946699287212677565,EE816689176638706595,Completed,2229.59,2544.4526,Lubowitz LLC,Schoen-Schoen,GBP,EUR,1.14122,transaction,internal_transfer
77277098,2021-02-10T15:43:36Z,EE946699287212677565,EE816689176638706595,Completed,2229.59,2544.4526,Lubowitz LLC,Schoen-Schoen,GBP,EUR,1.14122,transaction,internal_transfer
77278406,2021-02-10T15:48:11Z,EE976627746133499440,EE656685940539655372,Completed,999.77,823.7105,Walsh-Walsh,Schaefer-Schaefer,USD,EUR,0.8239,Invoice nr. 551,internal_transfer
77279467,2021-02-10T15:50:54Z,EE976627746133499440,EE656685940539655372,Completed,999.77,823.7105,Walsh-Walsh,Schaefer-Schaefer,USD,EUR,0.8239,Invoice nr. 551,internal_transfer
77280413,2021-02-10T15:54:17Z,EE70597249302468330957,EE946699287212677565,Completed,328.87,328.87,Adrianne Zulauf,Lubowitz LLC,EUR,GBP,0.8755,Invoice nr. 8832,domestic_transfer
77281509,2021-02-10T15:58:01Z,EE206606337186643056,EE726683920418866777,Completed,803.8,917.7949,Kiehn Inc,"Beatty, Beatty and Beatty",GBP,EUR,1.14182,Invoice nr. 1502,internal_transfer
77281676,2021-02-10T15:58:34Z,EE686688809208368158,EE246608406338692466,Rejected,32.02,26.3941,"Yost, Yost and Yost",Moore Ltd,USD,EUR,0.8243,reflect soldier gas,internal_transfer
77281691,2021-02-10T15:58:37Z,EE686688809208368158,EE246608406338692466,Rejected,32.02,26.3941,"Yost, Yost and Yost",Moore Ltd,USD,EUR,0.8243,reflect soldier gas,internal_transfer
77281904,2021-02-10T15:59:25Z,EE37035307865157458312,EE116679277040855799,Completed,6815.57,6815.57,Kasen Nikolaus,"Nitzsche, Nitzsche and Nitzsche",EUR,GBP,0.8755,payment,domestic_transfer
77282435,2021-02-10T16:01:12Z,EE586643798886569183,EE976664858661484348,Completed,581.36,663.8085,Cormier-Cormier,"Lindgren, Lindgren and Lindgren",GBP,EUR,1.14182,transaction,internal_transfer
77282526,2021-02-10T16:01:30Z,EE206606337186643056,EE726683920418866777,Completed,803.8,917.7949,Kiehn Inc,"Beatty, Beatty and Beatty",GBP,EUR,1.14182,Invoice nr. 1502,internal_transfer
77282672,2021-02-10T16:01:58Z,EE586643798886569183,EE976664858661484348,Completed,581.36,663.8085,Cormier-Cormier,"Lindgren, Lindgren and Lindgren",GBP,EUR,1.14182,transaction,internal_transfer
77283097,2021-02-10T16:03:28Z,EE156662514907980569,EE486619475570806112,Suspended,124.66,142.3393,Cassin Group,D'Amore-D'Amore,GBP,EUR,1.14182,Invoice nr. 2333,internal_transfer
77283770,2021-02-10T16:05:58Z,EE546621948127049295,EE846606930276316302,Completed,1598.41,1317.5695,Dibbert Inc,Maci Rau,USD,EUR,0.8243,Invoice nr. 6702,internal_transfer
77284046,2021-02-10T16:06:49Z,EE546621948127049295,EE846606930276316302,Completed,1598.41,1317.5695,Dibbert Inc,Maci Rau,USD,EUR,0.8243,Invoice nr. 6702,internal_transfer
77284130,2021-02-10T16:07:10Z,EE325581891621766310,EE116679277040855799,Completed,6815.57,6815.57,Khaalida al-Mona,"Nitzsche, Nitzsche and Nitzsche",EUR,GBP,0.8755,Invoice nr. 78,domestic_transfer
77285319,2021-02-10T16:11:27Z,936669205509108451,EE976681401463652072,Rejected,505.82,416.9474,Adams and Sons,Harber-Harber,USD,EUR,0.8243,transaction,internal_transfer
77285634,2021-02-10T16:12:31Z,936669205509108451,EE976681401463652072,Rejected,505.82,416.9474,Adams and Sons,Harber-Harber,USD,EUR,0.8243,transaction,internal_transfer
77285975,2021-02-10T16:13:43Z,EE576692903761541675,EE78359329519401825556,Completed,1700.95,1402.0931,Braun-Braun,Billy Dietrich,USD,EUR,0.8243,Invoice nr. 7210,domestic_transfer
77286109,2021-02-10T16:14:10Z,EE71354009970408929881,EE966616097211303790,Completed,288.2,288.2,Shane Dach,Price Group,EUR,GBP,0.8755,Invoice nr. 1106,domestic_transfer
77286287,2021-02-10T16:14:47Z,EE316678894176166839,EE286677738516782049,Completed,2066.39,2359.4453,Mueller Ltd,Kris Strosin,GBP,EUR,1.14182,Invoice nr. 5096,internal_transfer
77286408,2021-02-10T16:15:11Z,EE316678894176166839,EE286677738516782049,Completed,2066.39,2359.4453,Mueller Ltd,Kris Strosin,GBP,EUR,1.14182,Invoice nr. 5096,internal_transfer
77286464,2021-02-10T16:15:24Z,EE156662514907980569,EE486619475570806112,Suspended,124.66,142.3393,Cassin Group,D'Amore-D'Amore,GBP,EUR,1.14182,Invoice nr. 2333,internal_transfer
77286845,2021-02-10T16:16:43Z,EE436688787237428587,EE216683221736734852,Completed,253.72,209.1414,"Runte, Runte and Runte",Leffler and Sons,USD,EUR,0.8243,transaction,internal_transfer
77286997,2021-02-10T16:17:13Z,EE436688787237428587,EE216683221736734852,Completed,253.72,209.1414,"Runte, Runte and Runte",Leffler and Sons,USD,EUR,0.8243,transaction,internal_transfer
77287848,NA,EE896678695173939580,EE256699903940708878,Completed,22126.42,18238.809,Beahan Inc,"Carter, Carter and Carter",USD,EUR,0.8243,transaction,internal_transfer
77287886,2021-02-10T16:20:15Z,EE896678695173939580,EE256699903940708878,Completed,22126.42,18238.809,Beahan Inc,"Carter, Carter and Carter",USD,EUR,0.8243,transaction,internal_transfer
77289555,2021-02-10T16:25:48Z,EE316678894176166839,EE286677738516782049,Completed,2066.39,2359.4453,Mueller Ltd,Kris Strosin,GBP,EUR,1.14182,Invoice nr. 659,internal_transfer
77289917,2021-02-10T16:27:00Z,EE316678894176166839,EE286677738516782049,Completed,2066.39,2359.4453,Mueller Ltd,Kris Strosin,GBP,EUR,1.14182,Invoice nr. 659,internal_transfer
77291594,2021-02-10T16:32:30Z,EE36826464704577792709,EE116642642141066020,Completed,5302.02,5302.02,Marcellus Schuppe,"Koepp, Koepp and Koepp",EUR,USD,1.2131506,transaction,domestic_transfer
77291997,2021-02-10T16:33:53Z,EE966677817599595282,EE41339977793691279424,Completed,61.47,50.6697,Crooks LLC,Bena Schneider-Abbott,USD,EUR,0.8243,home local,domestic_transfer
77292559,2021-02-10T16:35:57Z,EE24573453589127167974,EE186671376592694768,Completed,241.14,241.14,Alston Ondricka,Paucek LLC,EUR,GBP,0.8755,Invoice nr. 5308,domestic_transfer
77292966,2021-02-10T16:37:24Z,EE666687813385706196,EE926623533421030141,Completed,69.88,69.88,Hintz Group,"Torphy, Torphy and Torphy",EUR,USD,1.2131506,payment,internal_transfer
77293133,2021-02-10T16:37:58Z,EE325541380008702724,EE986674953308808667,Completed,2116.22,2116.22,Kursh Sullivan,Feeney-Feeney,EUR,GBP,0.8755,reveal avoid,domestic_transfer
77293175,2021-02-10T16:38:07Z,EE296640961604868747,EE356676033084601913,Completed,557.79,459.7863,Fritsch Inc,"Stoltenberg, Stoltenberg and Stoltenberg",USD,EUR,0.8243,Invoice nr. 1697,internal_transfer
77293231,2021-02-10T16:38:18Z,EE666687813385706196,EE926623533421030141,Completed,69.88,69.88,Hintz Group,"Torphy, Torphy and Torphy",EUR,USD,1.2131506,payment,internal_transfer
77293297,2021-02-10T16:38:27Z,EE76693994698379743551,EE116642642141066020,Completed,5302.02,5302.02,Lyman Schuppe,"Koepp, Koepp and Koepp",EUR,USD,1.2131506,Invoice nr. 1457,domestic_transfer
77293382,2021-02-10T16:38:47Z,EE296640961604868747,EE356676033084601913,Completed,557.79,459.7863,Fritsch Inc,"Stoltenberg, Stoltenberg and Stoltenberg",USD,EUR,0.8243,Invoice nr. 1697,internal_transfer
77293434,2021-02-10T16:38:58Z,EE546608049261563294,EE476624406921132617,Completed,1824.09,1503.5974,Nader Group,Tyler Lind,USD,EUR,0.8243,Invoice nr. 1412,internal_transfer
77293645,2021-02-10T16:39:44Z,EE546608049261563294,EE476624406921132617,Completed,1824.09,1503.5974,Nader Group,Tyler Lind,USD,EUR,0.8243,Invoice nr. 1412,internal_transfer
77294188,NA,EE746687220148533060,EE716601774622631011,Completed,230.24,189.7868,Ondricka-Ondricka,Zelia Erdman,USD,EUR,0.8243,Invoice nr. 6130,internal_transfer
77294349,2021-02-10T16:41:57Z,EE914288361457389675,EE116642642141066020,Completed,5302.02,5302.02,Rachel Gustafson,"Koepp, Koepp and Koepp",EUR,USD,1.2131506,Invoice nr. 8981,domestic_transfer
77294611,2021-02-10T16:42:44Z,EE256659089673845407,EE486662868393468105,Completed,90.72,103.5859,Robel-Robel,Jacobs-Jacobs,GBP,EUR,1.14182,transaction,internal_transfer
77294715,2021-02-10T16:43:12Z,EE256659089673845407,EE486662868393468105,Completed,90.72,103.5859,Robel-Robel,Jacobs-Jacobs,GBP,EUR,1.14182,transaction,internal_transfer
77294724,2021-02-10T16:43:13Z,EE746687220148533060,EE716601774622631011,Completed,230.24,189.7868,Ondricka-Ondricka,Zelia Erdman,USD,EUR,0.8243,Invoice nr. 6130,internal_transfer
77295045,NA,EE986612533396453347,EE886678202951749903,Completed,108.47,89.4118,Campbell-Miles,Dickens-Dickens,USD,EUR,0.8243,Invoice nr. 3498,internal_transfer
77295216,2021-02-10T16:45:02Z,EE986612533396453347,EE886678202951749903,Completed,108.47,89.4118,Campbell-Miles,Dickens-Dickens,USD,EUR,0.8243,Invoice nr. 3498,internal_transfer
77296330,2021-02-10T16:49:28Z,EE646647956012142709,EE686605690484868131,Completed,8680.98,9908.904,"Adams, Adams and Adams","Padberg, Padberg and Padberg",GBP,EUR,1.14145,payment,internal_transfer
77296431,2021-02-10T16:49:59Z,EE646647956012142709,EE24849252300732867819,Suspended,8680.98,9908.904,"Adams, Adams and Adams",Yamilet Ullrich,GBP,EUR,1.14145,Invoice nr. 2302,domestic_transfer
77296850,2021-02-10T16:50:29Z,EE646647956012142709,EE686605690484868131,Completed,8680.98,9908.904,"Adams, Adams and Adams","Padberg, Padberg and Padberg",GBP,EUR,1.14145,payment,internal_transfer
77297879,2021-02-10T16:53:23Z,EE646647956012142709,EE916680240004578225,Completed,8680.98,9908.904,"Adams, Adams and Adams","Jones, Henderson and Dunn",GBP,EUR,1.14145,payment,internal_transfer
77298305,2021-02-10T16:54:53Z,EE896678695173939580,EE426627228391986119,Completed,36315.46,29931.201,Beahan Inc,"Beahan, Beahan and Beahan",USD,EUR,0.8242,payment,internal_transfer
77298314,2021-02-10T16:54:56Z,EE896678695173939580,EE426627228391986119,Completed,36315.46,29931.201,Beahan Inc,"Beahan, Beahan and Beahan",USD,EUR,0.8242,payment,internal_transfer
77298490,NA,EE516671756009217077,EE11698886465143273629,Completed,2048.71,1688.5468,Streich Inc,Zaniyah Conn,USD,EUR,0.8242,transaction,Domestic_Transfer
77298600,2021-02-10T16:55:57Z,EE936624355720351150,EE316673027045291992,Completed,539.88,616.246,"Bahringer, Bahringer and Bahringer",Ned Toy-Kuvalis,GBP,EUR,1.14145,Invoice nr. 7252,internal_transfer
77298684,2021-02-10T16:56:13Z,EE196610500155996855,EE996693112411589635,Completed,1125.7,1284.9303,"Harris, Harris and Harris",Dibbert-Dibbert,GBP,EUR,1.14145,Invoice nr. 9847,internal_transfer
77298722,2021-02-10T16:56:23Z,EE936624355720351150,EE316673027045291992,Completed,539.88,616.246,"Bahringer, Bahringer and Bahringer",Ned Toy-Kuvalis,GBP,EUR,1.14145,Invoice nr. 7252,internal_transfer
77298728,2021-02-10T16:56:24Z,EE196610500155996855,EE996693112411589635,Completed,1125.7,1284.9303,"Harris, Harris and Harris",Dibbert-Dibbert,GBP,EUR,1.14145,Invoice nr. 9847,internal_transfer
77298735,2021-02-10T16:56:25Z,EE646647956012142709,EE916680240004578225,Completed,8680.98,9908.904,"Adams, Adams and Adams","Jones, Henderson and Dunn",GBP,EUR,1.14145,payment,internal_transfer
77299375,2021-02-10T16:58:36Z,EE746678762600073322,EE586679324249721747,Completed,74.68,61.5513,"Hauck, Hauck and Hauck","Hilpert, Hilpert and Hilpert",USD,EUR,0.8242,transaction,internal_transfer
77299465,2021-02-10T16:58:53Z,EE656673778561907481,EE156677446364862186,Completed,1294.65,1067.0505,Cronin Inc,Sandy Beier,USD,EUR,0.8242,Invoice nr. 2102,internal_transfer
77299501,2021-02-10T16:59:01Z,EE406600054275240733,EE195706889418359297,Completed,4843.88,5529.047,"Bode, Bode and Bode",Rumaana al-Jalali,GBP,EUR,1.14145,nation great factor,domestic_transfer
77299528,2021-02-10T16:59:06Z,EE466681168004391868,EE646652168210430323,Completed,483.65,552.0623,Zulauf-Zulauf,Hermiston-Hermiston,GBP,EUR,1.14145,Invoice nr. 1989,internal_transfer
77299624,2021-02-10T16:59:29Z,EE656673778561907481,EE156677446364862186,Completed,1294.65,1067.0505,Cronin Inc,Sandy Beier,USD,EUR,0.8242,Invoice nr. 2102,internal_transfer
77299738,2021-02-10T16:59:55Z,EE746678762600073322,EE586679324249721747,Completed,74.68,61.5513,"Hauck, Hauck and Hauck","Hilpert, Hilpert and Hilpert",USD,EUR,0.8242,transaction,internal_transfer
77299785,2021-02-10T17:00:05Z,EE236643372083817524,EE576624333099238599,Completed,1.28,1.4611,Wintheiser-Wintheiser,Leola Pouros,GBP,EUR,1.14145,Invoice nr. 3882,internal_transfer
77300249,2021-02-10T17:01:38Z,EE466681168004391868,EE646652168210430323,Completed,483.65,552.0623,Zulauf-Zulauf,Hermiston-Hermiston,GBP,EUR,1.14145,Invoice nr. 1989,internal_transfer
77300304,2021-02-10T17:01:49Z,EE976627746133499440,EE526669614053697405,Completed,647.42,533.6036,Walsh-Walsh,Fisher and Sons,USD,EUR,0.8242,payment,internal_transfer
77300334,2021-02-10T17:01:54Z,EE756629505000817312,EE196675821249083638,Completed,657.25,750.218,Abbott Ltd,Jerrad Zemlak,GBP,EUR,1.14145,Invoice nr. 6110,internal_transfer
77300444,2021-02-10T17:02:16Z,EE976627746133499440,EE526669614053697405,Completed,647.42,533.6036,Walsh-Walsh,Fisher and Sons,USD,EUR,0.8242,payment,internal_transfer
77300482,2021-02-10T17:02:23Z,EE756629505000817312,EE196675821249083638,Completed,657.25,750.218,Abbott Ltd,Jerrad Zemlak,GBP,EUR,1.14145,Invoice nr. 6110,internal_transfer
77301406,2021-02-10T17:05:38Z,EE84364039619980841966,EE986661311179873900,Completed,13568.23,13568.23,Franklyn Friesen,Dickens Ltd,EUR,USD,1.2132977,Invoice nr. 9590,domestic_transfer
77301427,NA,EE236643372083817524,EE576624333099238599,Completed,1.28,1.4611,Wintheiser-Wintheiser,Leola Pouros,GBP,EUR,1.14145,Invoice nr. 3882,internal_transfer
77301577,2021-02-10T17:06:10Z,EE646694038011304594,EE686673407622795885,Rejected,2148.24,2452.1084,Towne-Towne,Boyle LLC,GBP,EUR,1.14145,Invoice nr. 926,internal_transfer
77301974,2021-02-10T17:07:36Z,EE766619435562219329,EE356636577280277941,Completed,2800.86,3197.0415,"Stehr, Stehr and Stehr",Xzavier Auer,GBP,EUR,1.14145,Invoice nr. 465,internal_transfer
77301998,2021-02-10T17:07:42Z,EE005784340639783404,EE646647956012142709,Completed,34538.68,34538.68,Tessa Hicks,"Adams, Adams and Adams",EUR,GBP,0.87601,transaction,domestic_transfer
77302207,2021-02-10T17:08:26Z,EE766619435562219329,EE356636577280277941,Completed,2800.86,3197.0415,"Stehr, Stehr and Stehr",Xzavier Auer,GBP,EUR,1.14145,Invoice nr. 465,internal_transfer
77302281,2021-02-10T17:08:38Z,EE43319598197021624464,EE946682582354804864,Completed,4745.93,4745.93,Wilfredo Kozey,"Jacobson, Jacobson and Jacobson",EUR,USD,1.2132977,Invoice nr. 2402,domestic_transfer
77302765,2021-02-10T17:10:17Z,EE736635594343309202,EE686621730390037274,Completed,133.09,109.6928,Raynor PLC,Bins Ltd,USD,EUR,0.8242,a,internal_transfer
77303260,2021-02-10T17:11:52Z,EE646694038011304594,EE686673407622795885,Rejected,2148.24,2452.1084,Towne-Towne,Boyle LLC,GBP,EUR,1.14145,Invoice nr. 926,internal_transfer
77303880,2021-02-10T17:14:08Z,EE736635594343309202,EE686621730390037274,Completed,133.09,109.6928,Raynor PLC,Bins Ltd,USD,EUR,0.8242,a,internal_transfer
77304073,2021-02-10T17:14:45Z,EE946699287212677565,EE246680771812792034,Completed,558.1,637.0432,Lubowitz LLC,Hodkiewicz Inc,GBP,EUR,1.14145,payment,internal_transfer
77304247,2021-02-10T17:15:24Z,EE64917240338069207158,EE756691093956478569,Completed,151.83,151.83,Kianna Hand,Kuvalis-Kuvalis,EUR,USD,1.2132977,Invoice nr. 9737,domestic_transfer
77304316,2021-02-10T17:15:37Z,EE946699287212677565,EE246680771812792034,Completed,558.1,637.0432,Lubowitz LLC,Hodkiewicz Inc,GBP,EUR,1.14145,payment,internal_transfer
77306051,2021-02-10T17:21:31Z,EE616608899095807658,EE466611679863192446,Completed,149.2,122.9706,Barton Inc,Borer-Borer,USD,EUR,0.8242,payment,internal_transfer
77306421,2021-02-10T17:22:56Z,EE616608899095807658,EE466611679863192446,Completed,149.2,122.9706,Barton Inc,Borer-Borer,USD,EUR,0.8242,payment,internal_transfer
77306597,2021-02-10T17:23:34Z,EE116679277040855799,EE256630180904089703,Completed,875.87,999.7618,"Nitzsche, Nitzsche and Nitzsche",Hodkiewicz PLC,GBP,EUR,1.14145,Invoice nr. 8523,INTERNAL_TRANSFER
77307033,2021-02-10T17:25:01Z,EE906612413244098344,EE836640334576698323,Completed,1936.85,1596.3518,Harris-Harris,Ernser-Ernser,USD,EUR,0.8242,Invoice nr. 4494,internal_transfer
77307284,2021-02-10T17:25:53Z,EE906612413244098344,EE836640334576698323,Completed,1936.85,1596.3518,Harris-Harris,Ernser-Ernser,USD,EUR,0.8242,Invoice nr. 4494,internal_transfer
77307420,2021-02-10T17:26:23Z,EE116679277040855799,EE256630180904089703,Completed,875.87,999.7618,"Nitzsche, Nitzsche and Nitzsche",Hodkiewicz PLC,GBP,EUR,1.14145,Invoice nr. 8523,internal_transfer
77309393,2021-02-10T17:33:00Z,EE51036774877165273919,EE736682181433253776,Completed,240.42,240.42,Geovanni Steuber-Hirthe,"Breitenberg, Breitenberg and Breitenberg",EUR,USD,1.2132977,Invoice nr. 3714,domestic_transfer
77309404,2021-02-10T17:33:02Z,EE00911097640691519158,EE736682181433253776,Completed,240.42,240.42,Clyda Aufderhar,"Breitenberg, Breitenberg and Breitenberg",EUR,USD,1.2132977,Invoice nr. 1632,domestic_transfer
77309765,2021-02-10T17:34:11Z,EE676669296268585418,EE946606124111949263,Suspended,253.35,208.8111,Ullrich-Ullrich,Somer Bosco,USD,EUR,0.8242,Invoice nr. 2421,internal_transfer
77309878,2021-02-10T17:34:34Z,EE686642401755472956,EE436622879812292996,Completed,1685.34,1389.0573,Lubowitz Ltd,Ura Thompson,USD,EUR,0.8242,per,internal_transfer
77310252,2021-02-10T17:35:51Z,EE686642401755472956,EE436622879812292996,Completed,1685.34,1389.0573,Lubowitz Ltd,Ura Thompson,USD,EUR,0.8242,per,internal_transfer
77310601,2021-02-10T17:37:00Z,EE676669296268585418,EE946606124111949263,Suspended,253.35,208.8111,Ullrich-Ullrich,Somer Bosco,USD,EUR,0.8242,Invoice nr. 2421,internal_transfer
77310868,2021-02-10T17:37:55Z,EE966609706013182080,EE256673849921377998,Completed,4688.93,5352.179,"Douglas, Douglas and Douglas",Kathaleen Hilll,GBP,EUR,1.14145,Invoice nr. 758,internal_transfer
77310912,2021-02-10T17:38:03Z,EE715749307739018424,EE116679277040855799,Completed,2534.31,2534.31,Kessler Ltd,"Nitzsche, Nitzsche and Nitzsche",EUR,GBP,0.87601,together exist,domestic_transfer
77310930,2021-02-10T17:38:07Z,EE68637166181013440771,EE596684222789372625,Completed,625.25,625.25,Maralyn Block-Marks,"Rath, Rath and Rath",EUR,USD,1.2132977,payment,domestic_transfer
77311053,2021-02-10T17:38:32Z,EE966609706013182080,EE256673849921377998,Completed,4688.93,5352.179,"Douglas, Douglas and Douglas",Kathaleen Hilll,GBP,EUR,1.14145,Invoice nr. 758,internal_transfer
77311510,2021-02-10T17:40:00Z,EE58414931239471851121,EE186671376592694768,Completed,223.24,223.24,Stuart Schinner-Cummerata,Paucek LLC,EUR,GBP,0.87601,Invoice nr. 5266,domestic_transfer
77311647,2021-02-10T17:40:27Z,EE496639467621273886,EE826670758610059343,Completed,228.23,260.5131,Mohr Group,Schuppe-Schuppe,GBP,EUR,1.14145,payment,internal_transfer
77311820,2021-02-10T17:41:07Z,EE496639467621273886,EE826670758610059343,Completed,228.23,260.5131,Mohr Group,Schuppe-Schuppe,GBP,EUR,1.14145,payment,internal_transfer
77311905,2021-02-10T17:41:22Z,EE736651425778263490,EE936678890687579035,Completed,727.63,599.7126,"Ortiz, Ortiz and Ortiz",Henderson Erdman,USD,EUR,0.8242,Invoice nr. 967,internal_transfer
